,created_date,tweets,sentiment
260,2019-05-04,Warren Buffett values life : 'The two things ca n't buy ',Neutral
261,2019-05-04,"Highlight : Buffett Amex : `` 1950 , living 116th Broadway , down 65 Broadway ... the…",Negative
262,2019-05-04,"Highlight : `` always many , many competitors business , '' Buffett says . `` ’ think cr…",Positive
263,2019-05-04,"Highlight : `` n't know whether 'll outperform & amp ; P 500 , '' Buffett says . `` know 'll behave our…",Neutral
264,2019-05-04,Warren Buffett feels worse missing Google Amazon,Negative
265,2019-05-04,"Highlight : Keeping Berkshire thriving past lifetime `` primary motivation , '' Buffett says . `` think Berkshi…",Positive
266,2019-05-04,Highlight : Berkshire missing out opportunities n't know local markets overseas ? `` problem i…,Negative
267,2019-05-04,"Highlight : Buffett Brexit : `` 'm Englishman , feeling mistake vote leave.…",Neutral
268,2019-05-04,RT @ JenSaidIt : Bill Gates listening . # YFBuffett,Neutral
269,2019-05-04,"Highlight : `` n't think actually provide less information , '' Buffett says . `` may present somewhat differ…",Negative
