,created_date,tweets,sentiment
340,2019-04-13,@ vomer3156 New . Thanks !,Positive
341,2019-04-13,RT @ RitholtzWealth : Prudent Risk Management Market Timing Disguise ? `` ’ never going perfect time make change yo…,Positive
342,2019-04-13,@ jposhaughnessy hope . actually think ’ gon na streaming services pick up slack indie movie front,Neutral
343,2019-04-13,@ TR3Y_KC Agreed,Neutral
344,2019-04-13,@ LorenzoNY11,Neutral
345,2019-04-12,@ neddyj0608 Love best show,Positive
346,2019-04-12,@ bennymarkets Nice hedge,Positive
347,2019-04-12,@ bennymarkets Good know,Positive
348,2019-04-12,@ LiveLaxBlog ’ great,Positive
349,2019-04-12,TV binge rec weekend ( Netflix ) : One half seasons Schitt ’ Creek grows every episod…,Negative
350,2019-04-12,@ MathewPassy Medea vs Avengers,Neutral
351,2019-04-12,"year 2029 . ’ one 14 hour movie released year ’ mash-up Star Wars , Avengers , an…",Neutral
352,2019-04-12,@ EverywhereData Unfortunately ’ quantify everything investing,Negative
353,2019-04-12,pension fund manager asked us : changing genuinely sub-optimal asset allocation value-aware way prudent…,Positive
354,2019-04-12,@ AugBball Peter Lynch strategy finally paying off,Neutral
355,2019-04-12,Prudent Risk Management Market Timing Disguise ?,Neutral
356,2019-04-12,@ brosen23 Amazon,Neutral
357,2019-04-12,Uber list risks S-1 : -they may profitable 5 years -actually may profitable 1 year -neverm…,Neutral
358,2019-04-12,@ Phantom3142,Neutral
359,2019-04-12,@ keirrketel GTL,Neutral
360,2019-04-12,RT @ RitholtzWealth : Life Cycle Wealth `` Sequence return risk completely out control . year were…,Positive
361,2019-04-12,@ robenfarzad @ FocusFeatures Classic,Positive
362,2019-04-12,@ CinicoCapital @ RampCapitalLLC ’ seen details,Neutral
363,2019-04-12,@ RampCapitalLLC $ 3.50/month really add up . Sign up,Positive
364,2019-04-12,@ bk_moore ’,Neutral
